amount,transaction_type,transaction_time,sender_balance,receiver_balance,location,device_type,previous_transactions,new_device,unusual_location,Fraud
1337.66,Credit Card,9,43062.45,11797.25,Same City,Tablet,475,0,0,0
300.46,UPI,8,38996.77,13087.37,Same City,Mobile,315,0,0,0
78617.66,Net Banking,18,503.23,40824.66,Different Country,Desktop,5,1,1,1
1731.52,Credit Card,19,39806.62,62622.03,Same City,Mobile,186,0,0,0
3504.76,Credit Card,11,33493.79,11493.3,Same City,Tablet,336,0,0,0
2185.74,Debit Card,20,12229.33,87747.0,Same City,Desktop,485,0,0,0
4395.51,Net Banking,10,6015.65,20444.84,Different City,Tablet,54,0,0,0
5520.92,UPI,20,28771.34,24581.86,Same City,Mobile,253,0,0,0
695.38,Credit Card,22,37674.82,27746.47,Same City,Desktop,220,0,0,0
14187.05,Credit Card,15,30965.82,77091.22,Same City,Desktop,488,0,0,0
1214.22,Credit Card,20,18684.19,37173.93,Same City,Mobile,56,0,0,0
10839.4,Net Banking,19,29911.16,39882.28,Same City,Tablet,285,0,0,0
5648.34,Credit Card,7,40300.9,99125.6,Same City,Desktop,381,0,0,0
1009.18,Debit Card,21,11438.11,51657.26,Same City,Tablet,193,1,0,0
1629.13,Net Banking,19,10695.32,23754.33,Same City,Tablet,348,0,0,0
506.32,Credit Card,14,29462.5,3594.23,Same City,Tablet,258,0,0,0
1213.07,Credit Card,4,3567.7,90492.52,Different Country,Mobile,4,1,1,1
1775.55,Net Banking,21,17234.56,91378.84,Same City,Mobile,83,0,0,0
970.63,Debit Card,20,11262.31,41869.51,Same City,Tablet,415,0,0,0
1001.71,Credit Card,6,15075.57,85834.17,Same City,Tablet,419,0,0,0
1110.53,Net Banking,21,49578.73,52309.78,Same City,Tablet,321,0,0,0
625.05,Net Banking,10,21165.53,31121.75,Same City,Mobile,466,0,0,0
279.53,Credit Card,18,18730.72,41412.98,Same City,Tablet,41,0,0,0
1412.57,Debit Card,10,50084.36,46500.95,Same City,Mobile,333,0,0,0
57053.18,UPI,14,6974.32,324975.23,Different City,Mobile,3,1,1,1
2907.93,UPI,17,46868.98,57177.24,Same City,Tablet,302,0,0,0
1102.4,UPI,13,39574.87,94476.57,Same City,Desktop,126,0,0,0
1079.97,UPI,12,6655.81,54795.95,Different City,Desktop,85,1,0,0
612.91,Credit Card,6,34106.94,48380.25,Same City,Tablet,212,0,0,0
5644.06,Debit Card,9,28542.77,47510.84,Same City,Tablet,263,0,0,0
17834.59,Net Banking,5,5457.5,186117.68,Different Country,Desktop,0,1,1,1
846.53,Credit Card,20,27466.13,28794.53,Same City,Mobile,102,0,0,0
859.73,Debit Card,12,48436.83,17549.16,Same City,Mobile,437,0,0,0
3855.09,UPI,17,42516.38,23693.33,Same City,Tablet,233,0,0,0
10108.31,UPI,21,4554.66,295250.95,Different City,Mobile,2,1,1,1
1140.76,Debit Card,8,18410.93,52054.38,Same City,Tablet,293,0,0,0
5751.62,Debit Card,3,5122.61,248813.66,Different Country,Mobile,0,1,1,1
3247.97,Credit Card,23,9867.52,79050.98,Different City,Tablet,342,0,0,0
5707.18,Debit Card,21,40140.65,12038.76,Different City,Mobile,317,0,1,0
1127.98,Debit Card,8,33212.49,82248.06,Same City,Tablet,194,1,0,0
19107.43,UPI,0,3374.77,18859.74,Different Country,Tablet,4,1,1,1
4680.42,Credit Card,15,27462.02,62755.81,Same City,Tablet,218,1,0,0
2859.45,Net Banking,9,12754.54,2256.45,Same City,Tablet,73,1,0,0
6452.68,Net Banking,9,44751.77,15890.82,Same City,Mobile,200,0,0,0
449.8,Debit Card,6,6588.95,41894.78,Same City,Mobile,283,1,0,0
9077.64,Debit Card,5,2217.79,392430.86,Different Country,Tablet,2,1,1,1
1512.26,UPI,16,29906.37,73844.92,Same City,Tablet,419,0,0,0
1504.71,Net Banking,19,7784.63,7053.56,Same City,Mobile,64,0,0,0
795.33,Debit Card,7,39670.09,86220.3,Same City,Desktop,241,0,0,0
604.46,Debit Card,14,26217.11,49232.55,Different City,Desktop,299,0,0,0
212.83,UPI,21,17447.83,83457.18,Same City,Tablet,195,0,0,0
1577.56,Net Banking,7,12010.64,7115.83,Same City,Desktop,53,0,0,0
1629.13,Credit Card,16,23327.84,53554.25,Same City,Desktop,390,0,0,0
410.64,Net Banking,9,36176.83,6845.05,Same City,Desktop,220,0,0,0
1058.04,Debit Card,8,31063.07,51370.79,Different City,Mobile,387,0,1,0
1748.23,Debit Card,20,37163.53,6220.32,Same City,Mobile,362,0,0,0
428.43,Debit Card,23,45278.17,47396.16,Same City,Desktop,354,0,0,0
465.52,Debit Card,10,4905.17,30321.98,Same City,Tablet,41,0,0,0
2458.05,UPI,22,43602.54,80395.85,Same City,Tablet,407,0,0,0
956.24,Net Banking,9,30224.94,96932.18,Same City,Desktop,181,0,0,0
2280.06,Net Banking,8,15693.11,50592.58,Same City,Desktop,279,0,0,0
2652.11,Debit Card,6,29633.33,49781.25,Different City,Tablet,107,1,0,0
1419.06,Debit Card,18,16307.3,93831.57,Same City,Tablet,318,0,0,0
1134.59,Credit Card,15,47868.33,30338.55,Same City,Tablet,309,0,0,0
1117.0,Debit Card,19,45437.47,93430.41,Same City,Desktop,112,0,0,0
9796.72,Debit Card,22,23738.04,18812.12,Same City,Desktop,437,0,0,0
4782.27,UPI,19,21846.87,7893.94,Same City,Mobile,69,0,0,0
2915.56,Debit Card,7,6845.79,418.74,Same City,Tablet,218,1,0,0
9213.01,Debit Card,0,3192.25,453896.72,Different Country,Tablet,4,1,1,1
2663.79,Credit Card,11,51436.77,57356.33,Same City,Tablet,368,1,0,0
1541.62,Net Banking,15,36628.49,68011.19,Same City,Desktop,142,0,0,0
501.07,Debit Card,15,46743.28,87733.94,Same City,Tablet,185,0,0,0
3298.83,UPI,10,24064.47,95794.59,Same City,Tablet,225,1,0,0
1011.59,Credit Card,23,3186.08,14834.32,Same City,Tablet,246,0,0,0
1318.9,Credit Card,9,29395.84,60348.77,Different City,Desktop,98,0,0,0
1802.11,UPI,6,38428.61,59865.85,Same City,Mobile,124,0,0,0
3285.1,Net Banking,13,11233.03,30978.79,Same City,Mobile,397,0,0,0
488.15,Debit Card,23,16458.33,92464.18,Same City,Tablet,60,0,0,0
1821.24,Net Banking,19,32789.95,75271.66,Same City,Mobile,215,0,0,0
506.45,UPI,10,20248.86,47343.57,Different City,Tablet,381,0,1,0
929.24,Credit Card,21,9109.2,65810.22,Same City,Tablet,97,1,0,0
1026.46,Net Banking,17,7039.74,28888.49,Different City,Tablet,176,0,0,0
904.73,UPI,16,8234.98,48945.28,Same City,Tablet,254,0,0,0
480.77,UPI,17,32836.5,45836.35,Same City,Desktop,24,0,0,0
182.53,UPI,22,47969.44,95363.26,Same City,Desktop,341,0,0,0
969.01,Credit Card,13,48363.22,14119.91,Same City,Desktop,276,0,0,0
997.42,Net Banking,10,44159.11,48055.99,Same City,Mobile,415,1,0,0
437.6,Net Banking,9,8785.3,199.21,Same City,Desktop,176,0,0,0
2795.25,Net Banking,11,4247.34,22197.22,Same City,Mobile,278,0,0,0
1671.62,Credit Card,23,43993.22,18281.34,Same City,Mobile,177,0,0,0
649.31,Debit Card,17,38106.71,31758.68,Same City,Desktop,117,0,0,0
411.1,Credit Card,6,19021.06,90194.02,Same City,Tablet,279,1,0,0
824.79,Credit Card,6,49481.32,75929.25,Same City,Mobile,30,0,0,0
46197.14,UPI,4,5540.99,95504.26,Different Country,Desktop,2,0,1,1
1218.96,UPI,18,34186.16,93155.49,Same City,Tablet,386,0,0,0
1818.18,Debit Card,9,43257.27,8018.68,Same City,Tablet,491,0,0,0
261.73,Debit Card,20,42026.92,71035.15,Same City,Desktop,158,0,0,0
2417.22,UPI,18,43142.09,68513.43,Same City,Desktop,210,0,0,0
831.46,Net Banking,7,15198.21,81594.69,Same City,Desktop,481,0,0,0
859.13,Net Banking,8,40067.67,56618.07,Same City,Tablet,167,0,0,0
1509.49,UPI,8,45744.98,55399.33,Same City,Desktop,213,0,0,0
1184.23,UPI,15,48276.34,66857.26,Same City,Desktop,320,1,0,0
961.74,UPI,7,5062.72,35477.13,Same City,Mobile,193,0,0,0
909.71,Credit Card,17,27930.33,79072.32,Same City,Mobile,207,0,0,0
38836.5,UPI,5,2431.25,374927.86,Different Country,Mobile,5,1,1,1
185.63,Credit Card,22,15593.78,35295.85,Same City,Tablet,30,0,0,0
84540.46,UPI,2,3030.66,322729.96,Different City,Desktop,1,1,1,1
810.4,Debit Card,9,26330.56,99669.69,Same City,Mobile,224,0,0,0
3049.0,Credit Card,23,33483.46,76488.33,Same City,Desktop,81,0,0,0
1970.23,UPI,17,29300.46,20406.44,Different City,Mobile,11,0,1,0
8893.07,Credit Card,4,3290.74,164147.94,Different City,Desktop,3,1,1,1
288.09,Debit Card,10,47592.04,84216.54,Same City,Mobile,88,0,0,0
1516.51,UPI,10,49051.81,57343.79,Same City,Tablet,495,0,0,0
5672.46,UPI,17,29974.86,8540.3,Different City,Mobile,493,1,1,0
9155.92,Credit Card,12,30193.96,24773.1,Different City,Tablet,88,0,0,0
1100.34,Credit Card,21,27772.29,11539.46,Same City,Tablet,206,0,0,0
1104.41,UPI,21,37055.26,86264.05,Same City,Tablet,250,0,0,0
6104.63,Debit Card,2,5119.39,268233.74,Same City,Desktop,5,1,1,1
1308.24,Credit Card,16,28530.8,8172.53,Same City,Mobile,191,0,0,0
1696.9,Debit Card,20,24865.45,41176.55,Different City,Desktop,37,0,1,0
524.91,Credit Card,6,15191.28,74860.87,Same City,Tablet,153,0,0,0
1003.89,Debit Card,18,9089.13,2335.21,Same City,Desktop,461,1,0,0
1571.01,UPI,9,23045.76,2710.67,Same City,Tablet,292,0,0,0
2513.61,Debit Card,12,18656.25,47643.7,Same City,Mobile,438,0,0,0
2060.72,Net Banking,7,34224.72,42124.81,Same City,Desktop,83,0,0,0
1427.99,Net Banking,13,34313.81,89838.65,Same City,Desktop,447,0,0,0
613.61,Net Banking,6,2784.33,32206.75,Same City,Tablet,284,0,0,0
588.08,Net Banking,16,39589.35,35012.53,Same City,Tablet,488,0,0,0
845.73,UPI,9,49352.45,86507.11,Same City,Desktop,288,0,0,0
444.05,UPI,21,32368.98,82006.75,Same City,Mobile,90,0,0,0
1432.32,Debit Card,23,13157.0,2440.08,Different City,Mobile,111,0,0,0
4441.07,Credit Card,13,2736.66,490202.68,Different Country,Desktop,5,1,1,1
3938.09,UPI,20,34822.74,98118.62,Same City,Desktop,361,0,0,0
16653.95,Credit Card,15,545.09,419855.47,Different Country,Desktop,5,1,1,1
14405.16,Credit Card,5,9807.61,86289.37,Different City,Desktop,4,1,1,1
2228.32,Net Banking,11,8182.0,12518.58,Same City,Desktop,133,0,0,0
415.04,UPI,14,33517.43,18519.56,Same City,Desktop,281,0,0,0
511.57,UPI,10,41111.76,29391.68,Same City,Mobile,366,0,0,0
417.52,Debit Card,17,7154.71,15873.68,Same City,Tablet,330,0,0,0
19184.55,Net Banking,1,2697.42,354175.37,Different City,Desktop,2,1,1,1
1282.66,Credit Card,20,49276.23,4869.48,Same City,Tablet,320,0,0,0
4302.17,UPI,7,6232.66,25243.69,Same City,Mobile,74,0,0,0
6602.55,Credit Card,8,43078.7,86169.09,Same City,Tablet,357,0,0,0
1572.09,Credit Card,21,34220.92,40519.71,Same City,Desktop,226,0,0,0
136.74,Net Banking,11,14930.58,94845.33,Same City,Desktop,62,1,0,0
4416.85,Debit Card,20,17348.75,71938.82,Same City,Desktop,233,0,0,0
1226.35,Credit Card,22,1989.08,54201.53,Different City,Tablet,295,0,0,0
4662.49,Credit Card,6,35869.13,60246.92,Same City,Desktop,226,0,0,0
1975.45,Debit Card,16,49551.8,99481.93,Same City,Desktop,66,1,0,0
8625.9,Credit Card,12,12890.76,88241.64,Same City,Tablet,14,0,0,0
8079.89,Credit Card,0,3855.53,458553.94,Different City,Desktop,1,0,1,1
620.28,UPI,6,31075.42,28104.98,Same City,Desktop,499,0,0,0
562.09,UPI,19,21964.14,46902.49,Same City,Desktop,459,0,0,0
355.4,UPI,13,28085.6,54170.48,Same City,Desktop,378,0,0,0
314.89,UPI,7,32106.06,4530.4,Same City,Desktop,348,0,0,0
872.53,Net Banking,21,25566.47,40428.97,Same City,Desktop,418,0,0,0
119.19,Net Banking,20,5337.33,39273.07,Different City,Desktop,403,0,1,0
1609.11,UPI,17,36002.1,31283.42,Same City,Mobile,481,0,0,0
539.27,Net Banking,8,30626.45,69607.99,Same City,Tablet,250,0,0,0
615.28,Credit Card,21,8031.35,64592.79,Different City,Desktop,416,0,0,0
1672.24,Credit Card,22,45610.17,40414.03,Same City,Mobile,179,0,0,0
270.61,UPI,23,17431.68,52767.75,Same City,Mobile,401,1,0,0
4767.03,Debit Card,13,2546.64,249585.95,Different City,Desktop,3,1,1,1
2358.73,Credit Card,19,19588.18,85204.84,Same City,Desktop,143,0,0,0
364.21,Debit Card,10,36773.0,92260.38,Different City,Mobile,444,0,1,0
3381.42,UPI,6,32859.12,37532.99,Same City,Mobile,276,1,0,0
1964.0,Debit Card,19,22970.59,45802.86,Different City,Tablet,253,0,1,0
3935.04,Credit Card,21,29998.39,77231.84,Different City,Mobile,128,0,0,0
323.49,UPI,13,27704.33,18485.45,Different City,Desktop,215,0,0,0
321.04,Credit Card,8,25019.59,33015.6,Same City,Mobile,418,0,0,0
2162.34,UPI,23,3519.77,35483.19,Same City,Tablet,296,0,0,0
469.45,Debit Card,23,40679.31,13714.85,Same City,Mobile,413,0,0,0
3160.31,Net Banking,14,22833.29,43747.49,Same City,Tablet,408,0,0,0
6771.95,UPI,18,47832.32,28147.73,Same City,Mobile,279,0,0,0
13076.79,Credit Card,1,7714.73,458418.02,Different Country,Mobile,3,1,1,1
3876.1,Net Banking,13,33327.39,48097.29,Same City,Mobile,212,0,0,0
2425.56,Credit Card,12,17388.74,78004.81,Different Country,Tablet,332,0,0,0
1117.02,Net Banking,17,12804.43,89957.46,Same City,Mobile,134,0,0,0
477.97,Debit Card,9,39531.49,58377.28,Same City,Tablet,207,0,0,0
1550.68,Net Banking,10,9715.95,89855.42,Different City,Mobile,452,0,1,0
546.33,Debit Card,9,5056.74,69894.88,Same City,Mobile,302,0,0,0
1003.02,Debit Card,19,30461.8,39768.44,Different City,Mobile,432,0,0,0
1345.32,UPI,23,9270.27,82730.21,Same City,Desktop,34,0,0,0
276.55,Debit Card,15,11332.29,95986.28,Same City,Tablet,165,0,0,0
539.68,Net Banking,22,32986.53,6144.63,Same City,Desktop,493,1,0,0
412.09,Credit Card,16,11951.73,72225.26,Same City,Tablet,87,0,0,0
584.49,Debit Card,20,4095.31,78375.98,Same City,Desktop,323,0,0,0
6016.22,Debit Card,9,20963.89,56502.2,Same City,Mobile,464,0,0,0
1044.3,UPI,12,38152.21,49256.91,Different City,Desktop,54,1,1,0
236.27,Debit Card,7,16817.47,56423.18,Different City,Desktop,456,0,0,0
576.22,UPI,16,49576.74,60188.16,Different City,Mobile,422,0,1,0
3182.68,Debit Card,11,53079.59,35071.18,Same City,Tablet,388,0,0,0
1650.2,UPI,12,32752.69,33405.0,Same City,Desktop,462,0,0,0
2346.89,Net Banking,6,19494.78,64846.46,Same City,Desktop,472,0,0,0
3312.72,Credit Card,17,14174.91,65888.55,Different Country,Desktop,63,0,1,0
10804.37,Debit Card,4,5962.59,357771.17,Different City,Desktop,3,1,1,1
6618.91,Debit Card,13,46668.19,20015.02,Same City,Mobile,265,0,0,0
1262.55,UPI,12,16268.96,94067.92,Same City,Desktop,389,0,0,0
5287.07,Credit Card,6,6971.08,42333.51,Same City,Mobile,46,0,0,0
989.05,UPI,12,38386.53,47380.98,Same City,Mobile,276,0,0,0
2081.5,Debit Card,14,10538.88,10456.78,Same City,Desktop,380,0,0,0
1652.03,UPI,9,32713.67,74225.32,Different City,Tablet,191,0,0,0
1345.82,Credit Card,10,28711.53,24974.42,Same City,Mobile,312,0,0,0
598.42,Credit Card,11,32468.24,61393.36,Same City,Desktop,462,0,0,0
4140.79,Net Banking,19,42172.82,15389.99,Same City,Mobile,55,0,0,0
415.66,Net Banking,10,30279.37,81438.39,Different City,Desktop,20,0,0,0
607.96,UPI,19,20030.39,28276.55,Same City,Tablet,186,0,0,0
285.11,Debit Card,18,17835.3,77465.35,Same City,Mobile,173,0,0,0
1668.38,UPI,7,35255.93,80543.0,Different City,Mobile,170,0,1,0
225.07,Net Banking,12,45998.04,26568.56,Same City,Desktop,434,1,0,0
1985.36,Credit Card,21,33352.33,92638.26,Different City,Desktop,55,1,0,0
943.65,Debit Card,6,20175.17,16827.86,Same City,Desktop,431,0,0,0
679.42,UPI,19,24118.68,60589.68,Same City,Desktop,196,0,0,0
1195.25,Credit Card,17,22111.75,87774.94,Same City,Tablet,131,1,0,0
2938.72,Net Banking,12,30970.53,52739.96,Same City,Desktop,179,0,0,0
1102.26,Debit Card,20,22031.07,22210.78,Same City,Mobile,236,0,0,0
1741.47,Net Banking,11,38174.48,60025.14,Different City,Mobile,256,0,0,0
5083.36,Credit Card,20,19442.7,43276.69,Different City,Desktop,56,0,0,0
10535.88,Debit Card,3,4930.3,50149.84,Different City,Tablet,1,1,1,1
1190.14,UPI,15,20283.24,87797.43,Same City,Tablet,389,0,0,0
4729.02,Net Banking,1,7925.4,101584.58,Different Country,Mobile,2,1,1,1
673.37,Credit Card,18,33498.83,53727.57,Same City,Tablet,36,0,0,0
43690.22,Credit Card,22,2075.11,288718.24,Different Country,Desktop,1,1,1,1
1983.4,Net Banking,8,5820.7,10616.04,Same City,Tablet,205,0,0,0
890.28,Debit Card,10,4616.29,19909.34,Same City,Tablet,417,0,0,0
2669.02,Net Banking,3,5924.93,246421.6,Different Country,Desktop,4,0,1,1
165.67,Debit Card,9,20224.82,5739.18,Same City,Tablet,105,0,0,0
1583.33,Net Banking,22,6500.4,24189.38,Same City,Desktop,12,0,0,0
557.58,Debit Card,10,10663.76,49159.45,Different City,Mobile,297,0,0,0
2615.36,UPI,12,28735.67,6845.87,Different City,Desktop,269,1,0,0
81.2,Net Banking,20,16916.24,17708.23,Same City,Tablet,266,0,0,0
1710.61,Net Banking,10,29466.51,522.96,Same City,Mobile,228,1,0,0
615.91,Debit Card,8,38651.28,59563.87,Different City,Mobile,90,0,0,0
1061.29,Debit Card,2,7728.4,403553.55,Different City,Desktop,5,1,1,1
1344.08,UPI,10,2445.63,32207.92,Same City,Mobile,311,0,0,0
1808.48,Credit Card,6,18584.7,73087.03,Same City,Mobile,471,1,0,0
9378.03,Net Banking,3,8747.66,73162.27,Different Country,Mobile,3,0,1,1
1625.61,Debit Card,17,4243.72,360201.08,Different City,Tablet,1,1,1,1
331.36,UPI,6,4484.72,99258.18,Same City,Tablet,205,0,0,0
1385.46,UPI,9,45401.41,65087.74,Same City,Desktop,80,0,0,0
2209.9,Credit Card,18,7278.93,1602.82,Same City,Desktop,356,0,0,0
2101.07,Net Banking,23,23145.46,63852.59,Same City,Mobile,136,0,0,0
8068.05,Net Banking,11,26595.16,93292.49,Same City,Tablet,190,0,0,0
903.41,Credit Card,9,12282.26,64047.6,Same City,Mobile,356,0,0,0
5664.73,Net Banking,11,36677.3,46349.4,Different City,Tablet,419,0,1,0
4411.64,Net Banking,9,40247.56,27262.4,Same City,Tablet,394,0,0,0
1742.73,Net Banking,11,15048.02,66196.89,Same City,Mobile,83,0,0,0
185.17,Credit Card,17,23339.26,94728.33,Same City,Desktop,208,0,0,0
732.42,Net Banking,20,33481.62,15210.43,Same City,Tablet,139,0,0,0
2490.76,Debit Card,12,44875.42,6239.41,Same City,Mobile,364,0,0,0
958.81,Net Banking,11,16970.26,58219.87,Same City,Mobile,412,0,0,0
1518.98,UPI,9,10970.84,85817.71,Different City,Tablet,128,0,1,0
1373.7,Debit Card,22,32901.75,40321.06,Same City,Tablet,102,0,0,0
1058.93,Debit Card,10,35510.21,43482.73,Same City,Tablet,283,1,0,0
1217.26,Net Banking,7,45932.57,94645.65,Same City,Mobile,173,0,0,0
370.16,UPI,18,13850.51,31566.85,Same City,Mobile,215,0,0,0
2861.99,UPI,20,32119.27,90115.8,Different City,Tablet,436,0,1,0
1274.61,Debit Card,6,36212.88,53609.64,Same City,Desktop,438,0,0,0
4634.45,Debit Card,6,29840.95,85648.98,Different City,Desktop,64,0,0,0
368.08,Debit Card,8,39699.74,73444.39,Same City,Tablet,70,0,0,0
1355.73,Net Banking,8,20270.72,39332.07,Same City,Tablet,476,0,0,0
385.75,Net Banking,21,22412.06,61293.96,Same City,Mobile,372,0,0,0
4309.73,Net Banking,17,11214.67,1454.47,Same City,Tablet,161,1,0,0
4619.92,Debit Card,4,7595.2,110934.21,Same City,Tablet,1,1,1,1
1669.19,Credit Card,23,23685.8,61054.68,Same City,Desktop,206,1,0,0
3427.39,Debit Card,19,10198.8,93539.45,Same City,Mobile,334,1,0,0
12953.99,Credit Card,20,582.38,138514.42,Different Country,Tablet,5,0,1,1
3053.56,Credit Card,12,16617.61,82504.94,Same City,Desktop,50,0,0,0
32237.76,Credit Card,13,656.26,279211.8,Different City,Tablet,5,1,1,1
743.71,Credit Card,18,11000.1,76906.11,Same City,Desktop,37,0,0,0
318.04,Net Banking,12,47397.13,38610.26,Same City,Desktop,184,0,0,0
612.31,Credit Card,23,32284.63,70385.71,Same City,Desktop,191,0,0,0
2065.91,Credit Card,6,40526.39,6194.65,Same City,Tablet,255,0,0,0
1710.9,Net Banking,12,48967.6,68254.05,Same City,Desktop,302,0,0,0
1147.76,Net Banking,23,28225.45,63742.99,Same City,Tablet,419,0,0,0
1349.77,UPI,7,47132.64,3394.6,Same City,Desktop,452,0,0,0
669.73,Debit Card,13,33462.9,26023.66,Same City,Desktop,323,0,0,0
2075.69,Net Banking,21,24153.71,30233.32,Same City,Mobile,341,0,0,0
2538.55,Net Banking,12,4041.81,37532.13,Same City,Mobile,361,0,0,0
845.94,Net Banking,9,1844.47,96281.04,Same City,Mobile,106,0,0,0
3462.24,Credit Card,16,4435.4,4900.46,Same City,Tablet,390,0,0,0
1023.89,Debit Card,9,9327.73,11658.31,Same City,Tablet,79,0,0,0
260.9,Net Banking,10,33229.71,16293.44,Same City,Tablet,277,0,0,0
562.2,Credit Card,18,40478.12,39597.05,Same City,Mobile,382,0,0,0
427.94,Net Banking,12,22826.96,77798.5,Same City,Desktop,100,0,0,0
4052.72,Credit Card,20,8798.55,89721.58,Same City,Desktop,297,1,0,0
697.63,Credit Card,23,30738.66,29166.26,Same City,Mobile,455,0,0,0
10977.89,UPI,22,44162.95,67906.66,Same City,Tablet,84,1,0,0
4256.66,Net Banking,8,10324.41,71324.48,Different City,Tablet,402,0,1,0
1425.2,UPI,10,4821.36,97256.82,Different City,Desktop,202,0,0,0
2566.3,Credit Card,21,4496.2,73640.2,Same City,Mobile,244,0,0,0
1330.87,Net Banking,9,20259.04,96407.84,Same City,Desktop,143,0,0,0
936.22,Debit Card,12,7940.96,98273.95,Same City,Tablet,278,1,0,0
2773.43,Debit Card,7,31936.32,74807.32,Same City,Tablet,370,0,0,0
2281.62,Net Banking,17,18157.81,50723.48,Same City,Tablet,112,0,0,0
596.84,Net Banking,9,40872.29,85013.27,Different City,Tablet,357,0,1,0
566.61,Debit Card,11,9611.47,80000.35,Different City,Desktop,252,0,0,0
1792.22,UPI,23,48122.76,41962.74,Different City,Desktop,208,1,1,0
4637.57,UPI,9,11916.99,861.9,Same City,Desktop,48,0,0,0
499.26,Credit Card,15,8362.91,115576.82,Different City,Desktop,1,1,1,1
10802.44,Net Banking,14,4663.75,187216.38,Different City,Desktop,4,1,1,1
203.84,Debit Card,19,6632.36,39174.25,Same City,Tablet,368,0,0,0
1067.94,Net Banking,10,31585.2,50267.9,Same City,Mobile,39,0,0,0
1792.61,Credit Card,17,15718.37,94088.02,Same City,Tablet,411,0,0,0
744.44,Credit Card,8,38340.46,94133.44,Same City,Mobile,53,0,0,0
12034.7,UPI,6,2011.75,49231.07,Different Country,Tablet,5,1,1,1
9380.92,Net Banking,22,7829.24,226900.88,Different City,Mobile,1,1,1,1
6341.9,Net Banking,12,54251.99,22044.6,Same City,Mobile,343,0,0,0
502.12,Credit Card,11,38855.26,96627.43,Same City,Desktop,445,0,0,0
998.86,Net Banking,13,9492.22,87933.02,Same City,Mobile,377,0,0,0
708.56,UPI,16,36908.61,905.42,Same City,Tablet,301,0,0,0
925.02,UPI,8,40191.38,70768.09,Same City,Desktop,292,0,0,0
244.93,Credit Card,17,48611.76,71512.5,Same City,Tablet,347,0,0,0
9144.02,UPI,0,1057.97,258008.53,Different Country,Tablet,0,1,1,1
3501.08,Debit Card,18,51995.15,45378.95,Same City,Desktop,208,0,0,0
1154.24,Debit Card,16,21696.92,97822.07,Same City,Tablet,178,1,0,0
1270.03,Debit Card,7,31499.42,68658.99,Same City,Mobile,101,0,0,0
614.54,Net Banking,8,21758.0,3992.25,Same City,Tablet,285,0,0,0
7435.58,Debit Card,11,42097.62,83811.53,Same City,Mobile,298,0,0,0
861.56,UPI,18,6499.93,44705.55,Same City,Tablet,291,1,0,0
332.11,Net Banking,9,35971.9,17589.03,Same City,Tablet,484,0,0,0
516.75,Net Banking,10,34168.7,82606.47,Different City,Tablet,213,0,1,0
735.17,Net Banking,6,49799.92,38161.65,Same City,Desktop,45,0,0,0
1128.13,Net Banking,22,17151.24,82891.55,Same City,Mobile,120,0,0,0
1758.12,Debit Card,12,11852.19,61678.36,Same City,Mobile,67,0,0,0
2908.94,UPI,16,18526.96,32518.33,Same City,Mobile,485,0,0,0
691.48,Net Banking,18,32749.8,31416.21,Same City,Tablet,362,0,0,0
324.64,Net Banking,22,34917.85,16756.65,Same City,Mobile,267,0,0,0
258.89,Credit Card,21,1339.5,87939.31,Same City,Mobile,300,0,0,0
1947.05,Credit Card,21,25309.51,18993.61,Same City,Desktop,411,0,0,0
4535.1,Debit Card,6,50464.58,95092.86,Same City,Desktop,13,0,0,0
825.38,UPI,11,29620.9,20681.79,Different City,Mobile,20,0,0,0
393.85,Debit Card,16,8610.62,73436.57,Different City,Mobile,433,0,1,0
3496.02,Debit Card,17,33901.51,8857.83,Same City,Desktop,70,0,0,0
2523.33,Net Banking,14,31129.23,14300.11,Same City,Mobile,297,0,0,0
3748.89,Credit Card,18,29353.46,60431.3,Same City,Tablet,393,0,0,0
414.24,UPI,22,28084.04,52016.99,Same City,Tablet,14,1,0,0
2764.55,Net Banking,11,5457.92,54129.63,Different City,Tablet,338,0,1,0
303.51,Credit Card,21,47757.65,14255.66,Same City,Tablet,207,0,0,0
218.61,Credit Card,12,41366.38,36019.06,Same City,Desktop,179,0,0,0
4996.38,UPI,1,7245.58,162641.03,Different City,Tablet,3,1,1,1
1151.55,Credit Card,10,12632.73,21204.48,Same City,Tablet,174,0,0,0
12583.71,Debit Card,5,9505.04,197968.43,Different City,Desktop,1,0,1,1
64.58,Debit Card,11,19176.04,80840.57,Same City,Mobile,169,0,0,0
2678.34,Debit Card,11,45996.81,28943.95,Same City,Desktop,459,0,0,0
601.02,Net Banking,11,29009.9,25656.28,Same City,Mobile,426,0,0,0
585.98,Credit Card,11,11200.16,95744.8,Same City,Desktop,132,0,0,0
4646.01,Debit Card,16,53058.86,18552.55,Same City,Mobile,348,0,0,0
305.03,Debit Card,15,8702.57,73803.36,Different City,Tablet,373,0,1,0
1011.71,Credit Card,23,16404.24,82238.12,Same City,Tablet,373,0,0,0
1287.54,Net Banking,22,7373.19,31206.4,Same City,Tablet,31,0,0,0
257.73,Debit Card,20,40916.43,94724.86,Same City,Tablet,165,0,0,0
945.98,Net Banking,22,42072.76,85034.8,Same City,Mobile,63,0,0,0
894.55,Net Banking,22,46216.65,24954.62,Same City,Tablet,14,0,0,0
1804.83,Credit Card,17,21274.3,67413.03,Same City,Mobile,90,0,0,0
