transaction_id,amount,transaction_type,transaction_hour,day_of_week,sender_balance,receiver_balance,location,device_type,previous_transaction_count,new_device,unusual_location,transactions_last_hour,amount_to_balance_ratio,is_fraud,log_amount,balance_diff,is_night,is_weekend
TX13661,671.87,Bank Transfer,17,5,88508.83,5091.58,Mumbai,Desktop,64,0,0,3,0.0076,0,6.5115521460528445,83417.25,0,1
TX10530,1083.28,E-commerce,20,4,12502.03,27443.18,Bengaluru,Mobile,40,0,0,1,0.0866,0,6.988671451228249,-14941.15,0,0
TX11886,632.95,Wallet,13,2,26471.99,24498.65,Delhi,Desktop,56,0,0,2,0.0239,0,6.451970086973957,1973.3400000000001,0,0
TX10681,1637.42,E-commerce,11,1,53623.33,21578.33,Delhi,Tablet,35,0,0,1,0.0305,0,7.401487641801934,32045.0,0,0
TX13794,317.97,Wallet,14,3,74819.78,26450.12,Pune,Mobile,33,0,0,2,0.0042,0,5.7650970544752935,48369.66,0,0
TX13944,561.74,Wallet,13,3,50194.73,43712.5,Bengaluru,Desktop,21,0,0,1,0.0112,0,6.332817709748902,6482.230000000003,0,0
TXF20166,34518.71,Card,0,6,89207.9,67.02,Bengaluru,Mobile,13,1,0,3,0.3869,1,10.449285744235077,89140.87999999999,1,1
TX12018,557.16,E-commerce,17,6,12748.59,12674.71,Hyderabad,Laptop,113,0,0,3,0.0437,0,6.324645659630981,73.88000000000102,0,1
TX11096,2347.62,E-commerce,18,5,43324.7,16478.83,Chennai,Mobile,154,0,0,1,0.0542,0,7.76158320060621,26845.869999999995,0,1
TX10829,1142.2,Card,9,6,91048.98,39181.6,Delhi,Tablet,82,0,0,2,0.0125,0,7.041586626615658,51867.38,0,1
TX12805,810.61,Bank Transfer,8,2,96993.84,25622.23,Ahmedabad,Desktop,200,0,0,2,0.0084,0,6.699019929216314,71371.61,0,0
TX13829,854.76,Card,15,1,17044.78,25865.36,Pune,Mobile,66,0,0,2,0.0501,0,6.751989962997875,-8820.580000000002,0,0
TX14381,753.11,Bank Transfer,16,6,12607.53,12101.55,Ahmedabad,Laptop,16,0,0,3,0.0597,0,6.6255382459614145,505.9800000000014,0,1
TX13891,922.06,E-commerce,17,4,57168.93,4325.34,Mumbai,Tablet,156,0,0,3,0.0161,0,6.82769423780721,52843.59,0,0
TX10764,1763.13,E-commerce,10,1,64609.08,46326.49,Mumbai,Mobile,151,0,0,2,0.0273,0,7.475412929996434,18282.590000000004,0,0
TX12767,804.24,Wallet,20,1,52809.31,19159.71,Hyderabad,Mobile,184,0,0,2,0.0152,0,6.691140369630627,33649.6,0,0
TX14328,396.87,Card,20,0,14900.83,7916.05,Pune,Mobile,38,0,0,3,0.0266,0,5.986125318762377,6984.78,0,0
TX13295,1068.5,E-commerce,20,3,57066.09,32601.67,Mumbai,Tablet,54,0,0,2,0.0187,0,6.9749465285224606,24464.42,0,0
TX12194,2057.25,Bank Transfer,12,3,54130.48,23144.14,Bengaluru,Tablet,92,0,0,3,0.038,0,7.629611386178535,30986.340000000004,0,0
TX12357,2480.04,E-commerce,9,1,79572.38,28111.66,Kolkata,Mobile,16,0,0,2,0.0312,0,7.816433106093072,51460.72,0,0
TX13425,367.62,UPI,14,4,21438.91,31119.32,Pune,Mobile,163,0,0,4,0.0171,0,5.909766303123477,-9680.41,0,0
TX13979,802.45,Card,13,4,74874.53,9134.41,Bengaluru,Mobile,139,0,0,4,0.0107,0,6.688914955487762,65740.12,0,0
TX10911,2637.86,Wallet,9,2,18786.54,15558.41,Pune,Desktop,21,0,0,2,0.1404,0,7.878102284698224,3228.130000000001,0,0
TX13145,2042.8,Bank Transfer,10,3,49857.69,15976.94,Chennai,Mobile,143,0,0,3,0.041,0,7.622566099178108,33880.75,0,0
TX10999,4477.84,Card,18,2,88888.79,24306.22,Kolkata,Laptop,113,0,0,2,0.0504,0,8.407119363309812,64582.56999999999,0,0
TX13653,3244.27,E-commerce,8,2,12782.67,6533.97,Chennai,Laptop,34,0,0,2,0.2538,0,8.084953830607514,6248.7,0,0
TX12483,3039.79,E-commerce,9,4,8718.35,44223.83,Mumbai,Desktop,86,0,0,4,0.3487,0,8.019872629061371,-35505.48,0,0
TX14076,774.46,UPI,11,6,40353.1,17892.16,Kolkata,Mobile,96,0,0,4,0.0192,0,6.6534564016602715,22460.94,0,1
TX12370,855.5,Bank Transfer,8,6,8556.95,47711.17,Mumbai,Mobile,112,0,0,1,0.1,0,6.752854317764174,-39154.22,0,1
TXF20338,98627.88,Card,4,3,49313.94,1338.76,Chennai,Mobile,2,1,1,7,2.0,1,11.499119398312237,47975.18,1,0
TX10033,1426.53,Card,15,3,90736.15,27013.18,Kolkata,Laptop,47,0,0,4,0.0157,0,7.263700957071158,63722.969999999994,0,0
TX13789,265.33,Wallet,20,3,46147.82,10360.91,Mumbai,Mobile,93,0,0,2,0.0057,0,5.584736141375288,35786.91,0,0
TX11020,1277.31,Wallet,18,3,64700.25,7908.19,Mumbai,Mobile,96,0,0,4,0.0197,0,7.153294172033153,56792.06,0,0
TX11647,426.85,Bank Transfer,20,2,49102.07,39721.32,Kolkata,Mobile,73,0,0,3,0.0087,0,6.058772666864064,9380.75,0,0
TX10733,1084.03,Bank Transfer,10,3,39812.6,2045.9,Delhi,Desktop,158,0,0,2,0.0272,0,6.989362915361897,37766.7,0,0
TXF20082,133448.65,UPI,16,0,140195.22,716.55,Jaipur,Tablet,21,0,0,4,0.9519,1,11.801479532124098,139478.67,0,0
TX13274,2131.11,UPI,8,2,46356.21,14962.58,Bengaluru,Laptop,199,0,0,1,0.046,0,7.664867378701489,31393.629999999997,0,0
TX11620,1088.51,UPI,14,6,19415.32,44567.89,Mumbai,Mobile,14,0,0,1,0.0561,0,6.99348333286481,-25152.57,0,1
TX13135,870.85,Card,9,6,13177.09,28562.33,Pune,Mobile,15,0,0,4,0.0661,0,6.770617390763503,-15385.240000000002,0,1
TX12689,823.54,Wallet,15,0,56669.06,20629.41,Chennai,Mobile,80,0,0,2,0.0145,0,6.714825655073937,36039.649999999994,0,0
TX12707,269.5,E-commerce,18,1,94654.24,2189.83,Bengaluru,Mobile,45,0,0,2,0.0028,0,5.600272098286537,92464.41,0,0
TX10297,1015.52,Card,16,2,12122.05,3849.38,Bengaluru,Laptop,126,0,0,4,0.0838,0,6.924140308231459,8272.669999999998,0,0
TX12339,2142.49,UPI,9,2,34535.84,37246.52,Hyderabad,Desktop,183,0,0,1,0.062,0,7.670190620760063,-2710.6800000000003,0,0
TX10653,847.38,UPI,17,0,36408.69,42088.23,Kolkata,Tablet,171,0,0,4,0.0233,0,6.743328648626711,-5679.540000000001,0,0
TX13774,1098.55,Card,8,6,80524.9,7592.67,Hyderabad,Desktop,199,0,0,4,0.0136,0,7.002656284176857,72932.23,0,1
TX11255,5060.07,Bank Transfer,19,5,35005.31,33224.84,Bengaluru,Tablet,49,0,0,4,0.1446,0,8.529333202377071,1780.4700000000012,0,1
TXF20020,167667.21,Wallet,13,0,83833.6,2032.0,Jaipur,Desktop,5,1,0,4,2.0,1,12.029742365142775,81801.6,0,0
TX10230,759.39,Card,20,1,25984.06,37222.92,Delhi,Mobile,112,0,0,4,0.0292,0,6.633831459554627,-11238.859999999997,0,0
TX13276,658.87,Bank Transfer,8,0,73337.38,3510.58,Pune,Mobile,110,0,0,4,0.009,0,6.492042845922423,69826.8,0,0
TX13230,350.96,Wallet,15,6,33748.94,4606.9,Chennai,Desktop,96,0,0,1,0.0104,0,5.86351753277736,29142.04,0,1
TX10691,1064.62,Bank Transfer,9,1,98232.12,16634.22,Chennai,Desktop,102,0,0,2,0.0108,0,6.971312068378762,81597.9,0,0
TX12754,1969.47,E-commerce,20,1,65895.29,27716.04,Mumbai,Laptop,190,0,0,1,0.0299,0,7.586027371956869,38179.24999999999,0,0
TXF20363,108400.79,UPI,2,5,118466.39,251.81,Jaipur,Desktop,2,1,1,13,0.915,1,11.593599880766476,118214.58,1,1
TX10969,1439.49,E-commerce,12,3,12927.46,14530.45,Mumbai,Desktop,118,0,0,4,0.1114,0,7.272738612466471,-1602.9900000000016,0,0
TX10633,642.58,E-commerce,15,2,80535.04,19858.93,Mumbai,Mobile,7,0,0,2,0.008,0,6.467046339433395,60676.10999999999,0,0
TX14092,944.68,UPI,14,5,24443.14,44460.68,Pune,Tablet,133,0,0,4,0.0386,0,6.851904245442121,-20017.54,0,1
TX14077,2105.85,Wallet,14,4,85475.0,2312.91,Kolkata,Mobile,105,0,0,4,0.0246,0,7.652949220002766,83162.09,0,0
TX11321,144.63,UPI,15,0,67533.57,24115.77,Hyderabad,Mobile,54,0,0,2,0.0021,0,4.981069158494489,43417.8,0,0
TX11831,2828.23,Bank Transfer,20,0,98884.72,2324.95,Pune,Desktop,65,0,0,4,0.0286,0,7.947759868809843,96559.77,0,0
TX12178,943.35,Wallet,16,1,4248.39,12312.78,Bengaluru,Mobile,147,0,0,4,0.222,0,6.850496860141855,-8064.39,0,0
TX11417,566.5,E-commerce,16,4,34062.38,25078.91,Chennai,Mobile,74,0,0,2,0.0166,0,6.341240749355558,8983.469999999998,0,0
TX11782,2482.97,Bank Transfer,11,2,20292.36,18124.68,Mumbai,Mobile,173,0,0,2,0.1224,0,7.8176133656857525,2167.6800000000003,0,0
TXF20215,47565.36,Card,14,3,123683.71,3973.13,Hyderabad,Tablet,20,1,1,1,0.3846,1,10.769881067684235,119710.58,0,0
TXF20201,52404.73,Bank Transfer,9,0,90424.88,1819.69,Mumbai,Desktop,3,1,1,5,0.5795,1,10.86677121547577,88605.19,0,0
TX14118,758.76,E-commerce,10,2,10406.58,34327.87,Lucknow,Mobile,45,0,0,1,0.0729,0,6.633002593934697,-23921.29,0,0
TX11652,1296.76,E-commerce,12,2,88160.73,29196.98,Bengaluru,Mobile,102,0,0,4,0.0147,0,7.168394980322034,58963.75,0,0
TX11483,993.28,Wallet,9,2,95797.36,7145.83,Kolkata,Desktop,94,0,0,4,0.0104,0,6.902018857130201,88651.53,0,0
TX12275,421.05,E-commerce,9,2,26208.7,41274.23,Mumbai,Laptop,48,0,0,4,0.0161,0,6.045123790429729,-15065.530000000002,0,0
TX10877,1466.9,Card,17,3,22570.94,3650.8,Hyderabad,Mobile,49,0,0,3,0.065,0,7.291588086963188,18920.14,0,0
TX13525,830.46,Wallet,12,5,55412.13,42042.74,Mumbai,Mobile,188,0,0,1,0.015,0,6.723183191643027,13369.39,0,1
TX12016,1710.97,UPI,14,3,47379.87,15152.95,Ahmedabad,Mobile,66,0,0,3,0.0361,0,7.445400033183666,32226.920000000002,0,0
TX10426,847.84,Card,14,3,85342.8,40302.94,Delhi,Desktop,68,0,0,3,0.0099,0,6.743870711542849,45039.86,0,0
TX10626,1420.07,Card,13,5,89438.46,43541.86,Mumbai,Mobile,61,0,0,4,0.0159,0,7.259165387967557,45896.600000000006,0,1
TX11589,804.41,Wallet,11,0,76071.03,47072.59,Ahmedabad,Mobile,178,0,0,4,0.0106,0,6.691351464530986,28998.440000000002,0,0
TX12223,780.08,Card,12,4,27675.95,45207.26,Delhi,Laptop,11,0,0,2,0.0282,0,6.660677577372296,-17531.31,0,0
TX12217,1790.47,Bank Transfer,8,6,6874.35,27239.51,Bengaluru,Laptop,103,0,0,4,0.2605,0,7.490791790861007,-20365.159999999996,0,1
TX14483,1647.19,E-commerce,19,3,15788.96,26969.95,Bengaluru,Mobile,34,0,0,1,0.1043,0,7.407432995086026,-11180.990000000002,0,0
TX11485,1360.27,Wallet,14,4,78996.11,17195.3,Delhi,Mobile,159,0,0,4,0.0172,0,7.216173366517567,61800.81,0,0
TX11739,2008.72,UPI,11,1,97826.84,1767.84,Mumbai,Mobile,48,0,0,4,0.0205,0,7.6057506878669034,96059.0,0,0
TX12480,900.48,UPI,10,5,32621.8,7178.04,Kolkata,Desktop,130,0,0,2,0.0276,0,6.8040378571504645,25443.76,0,1
TX12584,800.55,Bank Transfer,9,1,12929.99,49294.34,Mumbai,Laptop,145,0,0,3,0.0619,0,6.6865473531356825,-36364.35,0,0
TX12893,744.6,Wallet,16,4,83121.96,9524.62,Bengaluru,Desktop,138,0,0,4,0.009,0,6.614189263371381,73597.34000000001,0,0
TX10149,1236.84,Wallet,17,3,71203.93,26851.21,Kolkata,Laptop,63,0,0,3,0.0174,0,7.121123204181417,44352.719999999994,0,0
TX10676,2345.48,Card,18,1,91629.58,9347.98,Hyderabad,Mobile,85,0,0,4,0.0256,0,7.760671611865526,82281.6,0,0
TX11261,248.06,Wallet,8,4,79571.08,33850.42,Bengaluru,Desktop,54,0,0,4,0.0031,0,5.517693831293003,45720.66,0,0
TXF20417,137395.3,UPI,3,5,68697.65,203.87,Kolkata,Mobile,16,1,1,13,2.0,1,11.830624729732403,68493.78,1,1
TX10012,2117.59,Wallet,18,5,33632.84,26051.39,Kolkata,Desktop,41,0,0,3,0.063,0,7.658506052053078,7581.449999999997,0,1
TX11833,1199.24,E-commerce,11,0,3020.72,27146.56,Delhi,Laptop,193,0,0,4,0.397,0,7.090276815778758,-24125.84,0,0
TX13248,6340.8,UPI,8,5,15901.89,23748.6,Bengaluru,Mobile,57,0,0,1,0.3987,0,8.754917918807903,-7846.709999999999,0,1
TX11491,797.88,UPI,12,1,39319.17,6700.21,Mumbai,Laptop,92,0,0,3,0.0203,0,6.683210746752299,32618.96,0,0
TX12727,264.5,Bank Transfer,17,2,37090.33,45637.95,Mumbai,Tablet,114,0,0,2,0.0071,0,5.581614840681993,-8547.619999999995,0,0
TX13686,522.73,Wallet,18,0,65734.1,37874.04,Hyderabad,Desktop,60,0,0,3,0.008,0,6.26097628434972,27860.060000000005,0,0
TX11424,1162.77,UPI,8,0,48972.6,42469.99,Chennai,Mobile,76,0,0,2,0.0237,0,7.059420014265299,6502.610000000001,0,0
TXF20105,33676.16,E-commerce,0,4,26284.97,1346.73,Ahmedabad,Desktop,4,1,0,4,1.2812,1,10.424575141760496,24938.24,1,0
TXF20095,5934.26,UPI,2,5,85989.53,3347.49,Kolkata,Tablet,0,1,0,5,0.069,1,8.688666114003354,82642.04,1,1
TX10731,682.68,Card,15,4,69665.97,7113.59,Mumbai,Mobile,190,0,0,2,0.0098,0,6.527489971895715,62552.380000000005,0,0
TX11231,600.67,Bank Transfer,16,5,68002.86,41320.63,Bengaluru,Desktop,109,0,0,3,0.0088,0,6.39970912224973,26682.230000000003,0,1
TX11634,552.54,Bank Transfer,11,5,9705.76,15230.67,Ahmedabad,Desktop,20,0,0,2,0.0569,0,6.31633401692687,-5524.91,0,1
TX13936,480.64,UPI,17,3,59181.78,33293.68,Pune,Mobile,10,0,0,2,0.0081,0,6.177196947024019,25888.1,0,0
TX11210,1624.52,Card,13,2,94307.67,21039.41,Pune,Mobile,22,0,0,3,0.0172,0,7.393583043574758,73268.26,0,0
TX13268,470.47,UPI,9,5,1307.56,12339.98,Kolkata,Tablet,171,0,0,4,0.3598,0,6.155855473326023,-11032.42,0,1
TX11934,1279.31,E-commerce,13,4,56081.4,18035.25,Bengaluru,Laptop,121,0,0,3,0.0228,0,7.154857515091004,38046.15,0,0
TX10553,2303.7,E-commerce,9,4,60754.75,37428.85,Delhi,Desktop,40,0,0,4,0.0379,0,7.742705795116445,23325.9,0,0
TX10491,1048.78,Wallet,10,6,18991.42,34531.24,Mumbai,Mobile,28,0,0,3,0.0552,0,6.956335897388866,-15539.82,0,1
TX12962,2647.55,Card,9,2,58891.58,12824.68,Mumbai,Desktop,104,0,0,3,0.045,0,7.881767599416917,46066.9,0,0
TX12329,1805.28,Wallet,15,6,69147.32,19777.62,Chennai,Mobile,32,0,0,3,0.0261,0,7.4990247607193545,49369.70000000001,0,1
TX12195,700.9,Bank Transfer,16,2,32487.09,29090.33,Ahmedabad,Laptop,125,0,0,4,0.0216,0,6.5537909437363755,3396.7599999999984,0,0
TX13064,2797.63,UPI,16,4,34341.76,45500.2,Delhi,Desktop,53,0,0,3,0.0815,0,7.936885290709695,-11158.439999999995,0,0
TX10657,1288.11,UPI,19,2,24392.48,41868.35,Pune,Mobile,6,0,0,4,0.0528,0,7.1617073367690605,-17475.87,0,0
TX12374,962.79,Wallet,17,3,94363.84,27165.09,Delhi,Mobile,59,0,0,1,0.0102,0,6.870873428555809,67198.75,0,0
TX12225,238.9,Wallet,14,6,72416.03,22279.55,Bengaluru,Mobile,113,0,0,1,0.0033,0,5.480222169845649,50136.479999999996,0,1
TX14264,754.99,E-commerce,13,4,10557.48,10622.8,Jaipur,Desktop,128,0,0,1,0.0715,0,6.628028148578821,-65.31999999999971,0,0
TX11170,325.23,UPI,17,5,84495.65,11139.81,Delhi,Desktop,37,0,0,3,0.0038,0,5.787602654075824,73355.84,0,1
TX10132,344.31,Bank Transfer,15,6,81717.87,47367.7,Pune,Desktop,121,0,0,3,0.0042,0,5.8444425643009605,34350.17,0,1
TX10471,1132.83,UPI,12,3,62425.44,20610.32,Delhi,Mobile,76,0,0,1,0.0181,0,7.033356561233219,41815.12,0,0
TX13225,6428.86,UPI,14,5,80538.6,35326.24,Kolkata,Mobile,78,0,0,1,0.0798,0,8.768708044055284,45212.36000000001,0,1
TX11405,873.65,UPI,13,4,58592.18,10420.21,Mumbai,Mobile,174,0,0,3,0.0149,0,6.773823806336274,48171.97,0,0
TX12876,591.25,Card,11,4,88284.49,14969.19,Mumbai,Mobile,187,0,0,1,0.0067,0,6.383928843038895,73315.3,0,0
TXF20004,82215.91,Bank Transfer,13,1,83756.25,2707.17,Delhi,Mobile,3,0,0,1,0.9816,1,11.31711627764883,81049.08,0,0
TXF20192,13863.59,Card,8,4,197008.77,4267.75,Jaipur,Laptop,10,1,1,2,0.0704,1,9.537093386750769,192741.02,0,0
TX12826,1269.52,Bank Transfer,13,0,54715.26,13392.24,Pune,Tablet,70,0,0,3,0.0232,0,7.147181544470241,41323.020000000004,0,0
TX10287,2407.04,Wallet,19,6,20356.48,45729.16,Bengaluru,Desktop,125,0,0,1,0.1182,0,7.786568417586427,-25372.680000000004,0,1
TX11869,946.64,UPI,9,5,20946.67,47193.94,Delhi,Desktop,55,0,0,4,0.0452,0,6.85397468329749,-26247.270000000004,0,1
TX13114,3048.14,Wallet,16,2,81548.71,26012.08,Hyderabad,Mobile,136,0,0,2,0.0374,0,8.022614862628114,55536.630000000005,0,0
TX13625,1997.82,Card,17,3,92346.43,40722.01,Delhi,Laptop,21,0,0,4,0.0216,0,7.600312285423592,51624.41999999999,0,0
TX12312,2968.03,Bank Transfer,20,2,67196.12,13046.51,Mumbai,Laptop,198,0,0,4,0.0442,0,7.995990579124971,54149.60999999999,0,0
TXF20423,134761.9,Bank Transfer,2,2,174852.22,1611.78,Chennai,Desktop,18,1,1,14,0.7707,1,11.811272217027737,173240.44,1,0
TX11618,319.18,Card,8,5,17354.59,16703.2,Delhi,Desktop,132,0,0,4,0.0184,0,5.768883337649949,651.3899999999994,0,1
TX10994,2179.3,Bank Transfer,11,4,23008.78,25439.47,Mumbai,Mobile,196,0,0,3,0.0947,0,7.6872177609940024,-2430.6900000000023,0,0
TX11803,113.77,E-commerce,14,0,80295.17,22611.39,Kolkata,Desktop,26,0,0,3,0.0014,0,4.742930125692577,57683.78,0,0
TX12642,2868.5,E-commerce,16,5,5398.46,30264.0,Hyderabad,Mobile,15,0,0,4,0.5314,0,7.961893077548417,-24865.54,0,1
TXF20302,17298.76,Wallet,11,2,81852.29,772.86,Kolkata,Mobile,26,1,0,29,0.2113,1,9.758447907557272,81079.43,0,0
TX13535,3300.63,Wallet,20,3,54467.18,47258.02,Mumbai,Desktop,66,0,0,1,0.0606,0,8.102171564900603,7209.1600000000035,0,0
TXF20331,17332.15,Wallet,8,2,101209.7,177.35,Delhi,Mobile,12,1,0,26,0.1712,1,9.760376131916441,101032.34999999999,0,0
TX13911,3941.43,Wallet,13,1,17990.76,12593.62,Mumbai,Desktop,160,0,0,3,0.2191,0,8.279552563448116,5397.139999999998,0,0
TX12107,225.71,Card,19,2,21309.46,17975.13,Bengaluru,Desktop,68,0,0,4,0.0106,0,5.423671667700738,3334.329999999998,0,0
TX13044,1832.72,E-commerce,14,4,11979.46,30359.85,Delhi,Tablet,100,0,0,2,0.153,0,7.514101969405166,-18380.39,0,0
TX10416,1074.44,Wallet,10,6,26173.93,43550.42,Mumbai,Laptop,56,0,0,2,0.0411,0,6.9804851591459975,-17376.489999999998,0,1
TX10977,11946.66,Card,15,6,79802.27,41911.63,Mumbai,Tablet,131,0,0,1,0.1497,0,9.388290722285639,37890.64000000001,0,1
TX12417,455.91,Wallet,15,2,84457.1,1696.52,Chennai,Desktop,139,0,0,1,0.0054,0,6.124486434956988,82760.58,0,0
TX10505,1013.22,UPI,8,0,87884.86,40315.68,Lucknow,Mobile,165,0,0,2,0.0115,0,6.921875123142819,47569.18,0,0
TX14152,774.3,UPI,9,0,92853.09,43971.33,Delhi,Tablet,192,0,0,1,0.0083,0,6.653250051224913,48881.759999999995,0,0
TX14255,1685.38,UPI,14,1,59917.17,44416.59,Bengaluru,Mobile,90,0,0,2,0.0281,0,7.430339498694175,15500.580000000002,0,0
TX13941,1311.85,UPI,16,0,56832.92,24479.2,Hyderabad,Desktop,19,0,0,2,0.0231,0,7.17995562558321,32353.719999999998,0,0
TX10414,664.84,Bank Transfer,13,6,72389.42,45460.72,Delhi,Desktop,149,0,0,4,0.0092,0,6.5010494014378395,26928.699999999997,0,1
TX14148,1137.93,Card,9,0,55152.79,39057.83,Pune,Mobile,76,0,0,4,0.0206,0,7.03784450413981,16094.96,0,0
TX11183,621.69,UPI,10,3,42232.36,33823.56,Mumbai,Mobile,54,0,0,4,0.0147,0,6.434048802651979,8408.800000000003,0,0
TX10485,486.97,E-commerce,17,0,7894.64,26001.08,Delhi,Desktop,132,0,0,2,0.0617,0,6.190253928553621,-18106.440000000002,0,0
TX10893,1665.72,Bank Transfer,20,6,96911.79,2216.87,Chennai,Mobile,90,0,0,1,0.0172,0,7.418612902236139,94694.92,0,1
TX10805,851.62,Card,10,5,6146.13,18066.52,Jaipur,Mobile,200,0,0,3,0.1386,0,6.748313961714909,-11920.39,0,1
TX10555,2586.36,Bank Transfer,17,0,95430.68,11308.32,Kolkata,Laptop,96,0,0,4,0.0271,0,7.858393329829633,84122.35999999999,0,0
TX13825,5671.87,UPI,16,2,86439.99,925.32,Mumbai,Desktop,103,0,0,4,0.0656,0,8.643450441499045,85514.67,0,0
TX11197,2907.87,Card,9,4,60425.57,16328.04,Jaipur,Tablet,90,0,0,2,0.0481,0,7.9755199686000955,44097.53,0,0
TX14253,1488.65,E-commerce,18,1,93712.28,1908.99,Bengaluru,Mobile,146,0,0,1,0.0159,0,7.306296472017477,91803.29,0,0
TX14058,376.1,Card,12,2,56349.17,47848.73,Jaipur,Mobile,168,0,0,4,0.0067,0,5.9325104042643115,8500.439999999995,0,0
TX11293,1735.86,Bank Transfer,19,4,48620.93,9577.81,Bengaluru,Mobile,77,0,0,4,0.0357,0,7.459834164259404,39043.12,0,0
TX12221,478.71,Card,15,3,67499.11,43152.26,Delhi,Desktop,158,0,0,4,0.0071,0,6.173181754653045,24346.85,0,0
TX13504,1125.99,Card,20,4,50962.07,46528.13,Bengaluru,Mobile,59,0,0,3,0.0221,0,7.027305640885947,4433.940000000002,0,0
TX13654,1714.64,Card,16,1,94213.59,41330.26,Delhi,Mobile,63,0,0,2,0.0182,0,7.4475414678290734,52883.329999999994,0,0
TXF20258,16604.14,E-commerce,10,2,8302.07,2284.08,Pune,Desktop,28,1,1,17,2.0,1,9.717467564970727,6017.99,0,0
TX13006,9587.98,E-commerce,18,3,102200.27,32302.75,Hyderabad,Mobile,52,0,0,4,0.0938,0,9.168369801428282,69897.52,0,0
TX12093,1117.17,Card,14,0,38097.62,30994.16,Bengaluru,Desktop,95,0,0,1,0.0293,0,7.019448699400594,7103.460000000003,0,0
TX12187,264.14,E-commerce,18,0,49165.16,36953.1,Mumbai,Tablet,127,0,0,1,0.0054,0,5.580257988370704,12212.060000000005,0,0
TX13036,1241.56,Wallet,9,1,90424.19,40213.85,Mumbai,Laptop,13,0,0,1,0.0137,0,7.124929046543302,50210.340000000004,0,0
TX13918,875.71,Bank Transfer,17,5,82675.66,41264.85,Pune,Laptop,175,0,0,1,0.0106,0,6.77617626493989,41410.810000000005,0,1
TX11272,1168.74,E-commerce,11,4,52857.64,4344.31,Bengaluru,Mobile,64,0,0,2,0.0221,0,7.064536780874563,48513.33,0,0
TX10290,1273.36,Card,15,5,26185.6,19525.85,Delhi,Mobile,81,0,0,3,0.0486,0,7.1501993707837235,6659.75,0,1
TXF20327,15042.15,E-commerce,9,1,131383.03,3513.5,Chennai,Desktop,27,0,0,21,0.1145,1,9.618678017063386,127869.53,0,0
TX10252,126.78,UPI,9,0,91653.95,18183.46,Bengaluru,Laptop,118,0,0,1,0.0014,0,4.850310035174197,73470.48999999999,0,0
TX13245,1430.67,Wallet,12,0,81796.91,7062.39,Kolkata,Desktop,200,0,0,4,0.0175,0,7.266596874036243,74734.52,0,0
TX10350,959.4,UPI,20,5,34803.73,37201.06,Delhi,Mobile,149,0,0,2,0.0276,0,6.867349864347098,-2397.3299999999945,0,1
TX11187,718.05,Wallet,11,2,56643.58,11645.89,Mumbai,Mobile,133,0,0,4,0.0127,0,6.577930896332388,44997.69,0,0
TX11961,882.67,Bank Transfer,20,3,34125.51,15797.92,Pune,Desktop,159,0,0,4,0.0259,0,6.78408368977525,18327.590000000004,0,0
TX10422,1166.14,Bank Transfer,13,2,35197.96,41461.28,Mumbai,Tablet,197,0,0,2,0.0331,0,7.062311590815323,-6263.32,0,0
TX10090,1137.35,Bank Transfer,16,1,55430.54,31907.75,Mumbai,Desktop,8,0,0,4,0.0205,0,7.037335124518031,23522.79,0,0
TX13729,846.12,Wallet,13,5,8577.99,35734.66,Ahmedabad,Mobile,169,0,0,2,0.0986,0,6.741842361122199,-27156.670000000006,0,1
TX12236,806.66,UPI,10,5,11866.6,24689.79,Bengaluru,Tablet,66,0,0,3,0.068,0,6.694141177884057,-12823.19,0,1
TX10670,518.87,Bank Transfer,9,6,83543.64,14147.91,Hyderabad,Desktop,154,0,0,3,0.0062,0,6.253578780320264,69395.73,0,1
TX13040,2368.48,Wallet,12,1,85545.27,2175.64,Mumbai,Tablet,34,0,0,3,0.0277,0,7.770425800772738,83369.63,0,0
TX10026,1464.28,UPI,19,6,78675.51,24740.4,Delhi,Laptop,89,0,0,1,0.0186,0,7.28980162946873,53935.10999999999,0,1
TX10429,937.22,Bank Transfer,8,2,54288.59,46836.62,Mumbai,Laptop,150,0,0,4,0.0173,0,6.843984463083474,7451.969999999994,0,0
TX10683,253.53,Wallet,17,4,89559.6,22224.66,Kolkata,Laptop,152,0,0,3,0.0028,0,5.539418707236024,67334.94,0,0
TX14463,644.8,Card,19,0,77554.59,42660.93,Delhi,Mobile,171,0,0,1,0.0083,0,6.470489858324175,34893.659999999996,0,0
TX13945,886.55,E-commerce,13,5,89672.0,647.2,Mumbai,Mobile,71,0,0,2,0.0099,0,6.788464857790813,89024.8,0,1
TX13523,793.71,Bank Transfer,13,1,6601.06,19990.12,Pune,Tablet,58,0,0,2,0.1202,0,6.677977268231755,-13389.059999999998,0,0
TX11541,1466.29,Wallet,9,2,58125.74,30069.1,Mumbai,Mobile,103,0,0,2,0.0252,0,7.291172440951323,28056.64,0,0
TX12031,5736.36,Wallet,18,4,96469.58,29409.76,Mumbai,Mobile,67,0,0,3,0.0595,0,8.654754453199635,67059.82,0,0
TX12232,1743.2,Card,8,0,58989.29,2773.47,Pune,Mobile,30,0,0,3,0.0296,0,7.464051276792885,56215.82,0,0
TX14120,583.95,UPI,17,4,78786.8,49576.23,Mumbai,Desktop,44,0,0,4,0.0074,0,6.3715263734936105,29210.57,0,0
